Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
2405,2/19/2021 9:35:42 AM,20.18000,-0.79000,-0.14000,69.00000,79.00000,67.00000,93.00000,82.00000,95.00000,16.77000,21.50000,16.34000,18.20333,20.19546,92.24185,6.41667,71.66667,90.00000
2406,2/19/2021 9:35:43 AM,21.50000,-1.14000,0.50000,74.00000,79.00000,73.00000,94.00000,84.00000,92.00000,18.92000,21.50000,18.92000,19.78000,21.53020,93.03517,6.95333,75.33333,90.00000
2407,2/19/2021 9:35:43 AM,21.73000,-2.63000,1.09000,80.00000,84.00000,76.00000,94.00000,89.00000,95.00000,21.50000,23.65000,20.21000,21.78667,21.88858,96.90099,6.73000,80.00000,92.66667
2408,2/19/2021 9:35:43 AM,22.36000,1.61000,-1.41000,80.00000,84.00000,77.00000,94.00000,85.00000,95.00000,21.50000,23.65000,20.64000,21.93000,22.41789,85.88161,7.52000,80.33333,91.33333
2409,2/19/2021 9:35:43 AM,24.03000,-2.42000,-2.19000,76.00000,83.00000,70.00000,95.00000,83.00000,93.00000,19.78000,23.22000,17.63000,20.21000,24.15155,95.75072,6.47333,76.33333,90.33333
2410,2/19/2021 9:35:43 AM,23.62000,-4.86000,-3.79000,73.00000,78.00000,70.00000,92.00000,70.00000,87.00000,18.49000,21.07000,17.63000,19.06333,24.11481,101.62679,4.99000,73.66667,83.00000
2411,2/19/2021 9:35:43 AM,21.09000,-6.34000,-0.29000,70.00000,77.00000,67.00000,88.00000,66.00000,86.00000,17.20000,20.64000,16.34000,18.06000,22.02234,106.73164,4.82000,71.33333,80.00000
2412,2/19/2021 9:35:43 AM,25.24000,-5.53000,-8.61000,81.00000,85.00000,79.00000,86.00000,76.00000,75.00000,21.93000,24.08000,21.50000,22.50333,25.83870,102.35804,3.70000,81.66667,79.00000
2413,2/19/2021 9:35:43 AM,25.02000,-0.88000,-7.58000,76.00000,82.00000,75.00000,85.00000,67.00000,84.00000,19.78000,22.79000,19.78000,20.78333,25.03547,92.01437,5.52000,77.66667,78.66667
2414,2/19/2021 9:35:43 AM,23.12000,-0.07000,-3.07000,76.00000,80.00000,74.00000,93.00000,78.00000,90.00000,19.78000,21.93000,19.35000,20.35333,23.12011,90.17347,6.66000,76.66667,87.00000
2415,2/19/2021 9:35:44 AM,20.93000,2.88000,3.79000,66.00000,79.00000,68.00000,89.00000,78.00000,92.00000,15.48000,21.50000,16.77000,17.91667,21.12722,82.16521,9.20000,71.00000,86.33333
2416,2/19/2021 9:35:44 AM,26.30000,8.69000,-1.97000,76.00000,83.00000,75.00000,94.00000,83.00000,92.00000,19.78000,23.22000,19.78000,20.92667,27.69849,71.71550,11.00667,78.00000,89.66667
2417,2/19/2021 9:35:44 AM,22.17000,3.26000,-0.25000,79.00000,82.00000,81.00000,96.00000,85.00000,91.00000,21.07000,22.79000,22.36000,22.07333,22.40840,81.63486,8.39333,80.66667,90.66667
2418,2/19/2021 9:35:44 AM,20.82000,-3.70000,0.08000,70.00000,78.00000,72.00000,94.00000,79.00000,95.00000,17.20000,21.07000,18.49000,18.92000,21.14621,100.07704,5.73333,73.33333,89.33333
