Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
124,2/12/2021 10:50:05 AM,34.65000,-0.83000,-4.26000,86.00000,84.00000,86.00000,51.00000,39.00000,55.00000,24.51000,23.65000,24.51000,24.22333,34.65994,91.37219,9.85333,85.33333,48.33333
125,2/12/2021 10:50:05 AM,35.20000,-5.78000,-15.82000,90.00000,89.00000,88.00000,75.00000,66.00000,64.00000,26.23000,25.80000,25.37000,25.80000,35.67139,99.32501,4.53333,89.00000,68.33333
126,2/12/2021 10:50:06 AM,24.55000,-1.67000,-15.87000,88.00000,89.00000,86.00000,82.00000,70.00000,81.00000,25.37000,25.80000,24.51000,25.22667,24.60673,93.89152,2.33667,87.66667,77.66667
127,2/12/2021 10:50:06 AM,26.63000,-3.93000,-7.23000,94.00000,91.00000,90.00000,78.00000,82.00000,78.00000,27.95000,26.66000,26.23000,26.94667,26.91843,98.39500,5.15667,91.66667,79.33333
128,2/12/2021 10:50:06 AM,31.40000,-1.91000,-0.57000,89.00000,85.00000,85.00000,75.00000,69.00000,72.00000,25.80000,24.08000,24.08000,24.65333,31.45804,93.48090,9.64000,86.33333,72.00000
129,2/12/2021 10:50:06 AM,34.16000,2.33000,0.82000,86.00000,84.00000,82.00000,71.00000,73.00000,80.00000,24.51000,23.65000,22.79000,23.65000,34.23937,86.09799,12.43667,84.00000,74.66667
130,2/12/2021 10:50:06 AM,41.12000,4.41000,-2.81000,94.00000,94.00000,90.00000,94.00000,93.00000,96.00000,27.95000,27.95000,26.23000,27.37667,41.35580,83.87859,14.24000,92.66667,94.33333
131,2/12/2021 10:50:06 AM,38.69000,0.74000,-7.97000,91.00000,91.00000,89.00000,92.00000,83.00000,80.00000,26.66000,26.66000,25.80000,26.37333,38.69708,88.90427,10.48667,90.33333,85.00000
132,2/12/2021 10:50:06 AM,45.90000,6.71000,-8.16000,85.00000,85.00000,84.00000,77.00000,79.00000,78.00000,24.08000,24.08000,23.65000,23.93667,46.38787,81.68299,14.81667,84.66667,78.00000
133,2/12/2021 10:50:06 AM,54.43000,5.69000,-6.08000,91.00000,90.00000,90.00000,91.00000,86.00000,82.00000,26.66000,26.23000,26.23000,26.37333,54.72660,84.03209,18.01333,90.33333,86.33333
134,2/12/2021 10:50:06 AM,53.12000,11.55000,-2.86000,91.00000,91.00000,89.00000,83.00000,89.00000,84.00000,26.66000,26.66000,25.80000,26.37333,54.36117,77.73299,20.60333,90.33333,85.33333
135,2/12/2021 10:50:06 AM,56.20000,9.90000,-1.37000,91.00000,96.00000,94.00000,63.00000,67.00000,68.00000,26.66000,28.81000,27.95000,27.80667,57.06531,80.00947,21.57667,93.66667,66.00000
136,2/12/2021 10:50:07 AM,52.56000,3.95000,-3.43000,91.00000,89.00000,87.00000,39.00000,48.00000,34.00000,26.66000,25.80000,24.94000,25.80000,52.70822,85.70217,17.69333,89.00000,40.33333
137,2/12/2021 10:50:07 AM,49.19000,8.77000,-14.62000,90.00000,89.00000,90.00000,79.00000,77.00000,76.00000,26.23000,25.80000,26.23000,26.08667,49.96568,79.89105,14.44667,89.66667,77.33333
138,2/12/2021 10:50:07 AM,55.69000,4.31000,-11.98000,86.00000,85.00000,82.00000,93.00000,83.00000,84.00000,24.51000,24.08000,22.79000,23.79333,55.85653,85.57455,16.00667,84.33333,86.66667
139,2/12/2021 10:50:07 AM,64.96000,0.02000,-21.05000,87.00000,85.00000,83.00000,84.00000,80.00000,76.00000,24.94000,24.08000,23.22000,24.08000,64.96001,89.98236,14.64333,85.00000,80.00000
140,2/12/2021 10:50:07 AM,65.45000,-7.27000,-19.30000,86.00000,87.00000,86.00000,73.00000,63.00000,61.00000,24.51000,24.94000,24.51000,24.65333,65.85253,96.33827,12.96000,86.33333,65.66667
141,2/12/2021 10:50:07 AM,57.32000,-2.38000,-13.60000,90.00000,88.00000,88.00000,86.00000,70.00000,77.00000,26.23000,25.37000,25.37000,25.65667,57.36939,92.37763,13.78000,88.66667,77.66667
142,2/12/2021 10:50:07 AM,43.11000,2.88000,-8.00000,94.00000,94.00000,93.00000,86.00000,78.00000,80.00000,27.95000,27.95000,27.52000,27.80667,43.20609,86.17799,12.66333,93.66667,81.33333
143,2/12/2021 10:50:07 AM,37.66000,-13.45000,-19.41000,87.00000,87.00000,86.00000,59.00000,52.00000,65.00000,24.94000,24.94000,24.51000,24.79667,39.98972,109.65382,1.60000,86.66667,58.66667
144,2/12/2021 10:50:07 AM,32.10000,-19.71000,-21.04000,91.00000,91.00000,86.00000,70.00000,52.00000,50.00000,26.66000,26.66000,24.51000,25.94333,37.66821,121.55070,-2.88333,89.33333,57.33333
145,2/12/2021 10:50:07 AM,29.11000,-18.21000,-17.87000,91.00000,91.00000,88.00000,74.00000,76.00000,72.00000,26.66000,26.66000,25.37000,26.23000,34.33651,122.02838,-2.32333,90.00000,74.00000
146,2/12/2021 10:50:08 AM,22.81000,-18.67000,-23.83000,86.00000,86.00000,84.00000,79.00000,74.00000,71.00000,24.51000,24.51000,23.65000,24.22333,29.47652,129.30035,-6.56333,85.33333,74.66667
147,2/12/2021 10:50:08 AM,13.87000,-19.36000,-17.38000,89.00000,89.00000,88.00000,75.00000,76.00000,63.00000,25.80000,25.80000,25.37000,25.65667,23.81568,144.38122,-7.62333,88.66667,71.33333
148,2/12/2021 10:50:08 AM,7.14000,-20.38000,-7.50000,89.00000,88.00000,88.00000,71.00000,58.00000,63.00000,25.80000,25.37000,25.37000,25.51333,21.59454,160.69242,-6.91333,88.33333,64.00000
149,2/12/2021 10:50:08 AM,3.88000,-19.93000,5.13000,92.00000,88.00000,91.00000,86.00000,83.00000,78.00000,27.09000,25.37000,26.66000,26.37333,20.30417,168.98338,-3.64000,90.33333,82.33333
150,2/12/2021 10:50:08 AM,12.64000,-10.91000,1.03000,98.00000,98.00000,96.00000,85.00000,84.00000,84.00000,29.67000,29.67000,28.81000,29.38333,16.69724,130.79856,0.92000,97.33333,84.33333
151,2/12/2021 10:50:08 AM,19.16000,3.13000,-14.27000,87.00000,84.00000,87.00000,47.00000,43.00000,19.00000,24.94000,23.65000,24.94000,24.51000,19.41398,80.72205,2.67333,86.00000,36.33333
152,2/12/2021 10:50:08 AM,12.80000,-9.37000,-2.20000,88.00000,92.00000,86.00000,78.00000,78.00000,80.00000,25.37000,27.09000,24.51000,25.65667,15.86307,126.20529,0.41000,88.66667,78.66667
153,2/12/2021 10:50:08 AM,13.52000,-4.73000,2.91000,81.00000,83.00000,81.00000,87.00000,89.00000,91.00000,22.36000,23.22000,22.36000,22.64667,14.32352,109.28250,3.90000,81.66667,89.00000
154,2/12/2021 10:50:08 AM,21.17000,-7.06000,3.31000,88.00000,86.00000,85.00000,89.00000,89.00000,92.00000,25.37000,24.51000,24.08000,24.65333,22.31619,108.44307,5.80667,86.33333,90.00000
155,2/12/2021 10:50:08 AM,14.22000,-9.57000,11.76000,95.00000,96.00000,92.00000,88.00000,82.00000,78.00000,28.38000,28.81000,27.09000,28.09333,17.14040,123.94039,5.47000,94.33333,82.66667
156,2/12/2021 10:50:09 AM,33.76000,-11.63000,-5.06000,89.00000,89.00000,87.00000,68.00000,59.00000,50.00000,25.80000,25.80000,24.94000,25.51333,35.70706,109.00834,5.69000,88.33333,59.00000
157,2/12/2021 10:50:09 AM,44.91000,-6.52000,-12.63000,86.00000,86.00000,86.00000,74.00000,64.00000,79.00000,24.51000,24.51000,24.51000,24.51000,45.38082,98.26045,8.58667,86.00000,72.33333
158,2/12/2021 10:50:09 AM,45.71000,-5.31000,-6.32000,90.00000,90.00000,87.00000,68.00000,62.00000,71.00000,26.23000,26.23000,24.94000,25.80000,46.01739,96.62619,11.36000,89.00000,67.00000
159,2/12/2021 10:50:09 AM,53.19000,-7.95000,-2.89000,89.00000,90.00000,87.00000,76.00000,85.00000,76.00000,25.80000,26.23000,24.94000,25.65667,53.78084,98.50074,14.11667,88.66667,79.00000
160,2/12/2021 10:50:09 AM,54.77000,-3.06000,3.95000,84.00000,87.00000,86.00000,64.00000,53.00000,74.00000,23.65000,24.94000,24.51000,24.36667,54.85541,93.19779,18.55333,85.66667,63.66667
161,2/12/2021 10:50:09 AM,32.09000,14.98000,15.62000,87.00000,87.00000,87.00000,49.00000,59.00000,37.00000,24.94000,24.94000,24.94000,24.94000,35.41424,64.97626,20.89667,87.00000,48.33333
162,2/12/2021 10:50:09 AM,32.50000,17.04000,-0.51000,87.00000,88.00000,86.00000,49.00000,27.00000,37.00000,24.94000,25.37000,24.51000,24.94000,36.69621,62.33163,16.34333,87.00000,37.66667
163,2/12/2021 10:50:09 AM,50.86000,1.91000,6.83000,90.00000,89.00000,88.00000,53.00000,57.00000,55.00000,26.23000,25.80000,25.37000,25.80000,50.89585,87.84932,19.86667,89.00000,55.00000
164,2/12/2021 10:50:09 AM,40.93000,-4.15000,0.55000,87.00000,86.00000,85.00000,36.00000,41.00000,44.00000,24.94000,24.51000,24.08000,24.51000,41.13985,95.78958,12.44333,86.00000,40.33333
165,2/12/2021 10:50:09 AM,43.61000,0.50000,-3.51000,87.00000,86.00000,85.00000,90.00000,91.00000,88.00000,24.94000,24.51000,24.08000,24.51000,43.61287,89.34312,13.53333,86.00000,89.66667
166,2/12/2021 10:50:10 AM,40.88000,6.92000,0.71000,88.00000,88.00000,89.00000,75.00000,79.00000,76.00000,25.37000,25.37000,25.80000,25.51333,41.46156,80.39228,16.17000,88.33333,76.66667
167,2/12/2021 10:50:10 AM,49.56000,4.62000,-2.41000,88.00000,86.00000,85.00000,72.00000,71.00000,77.00000,25.37000,24.51000,24.08000,24.65333,49.77487,84.67426,17.25667,86.33333,73.33333
168,2/12/2021 10:50:10 AM,37.83000,11.20000,3.31000,87.00000,86.00000,84.00000,73.00000,83.00000,83.00000,24.94000,24.51000,23.65000,24.36667,39.45312,73.50802,17.44667,85.66667,79.66667
169,2/12/2021 10:50:10 AM,31.51000,3.87000,6.03000,90.00000,87.00000,88.00000,87.00000,88.00000,89.00000,26.23000,24.94000,25.37000,25.51333,31.74677,82.99810,13.80333,88.33333,88.00000
170,2/12/2021 10:50:10 AM,31.98000,-4.64000,0.53000,95.00000,94.00000,91.00000,75.00000,81.00000,79.00000,28.38000,27.95000,26.66000,27.66333,32.31486,98.25548,9.29000,93.33333,78.33333
171,2/12/2021 10:50:10 AM,42.09000,-3.97000,-7.61000,87.00000,87.00000,84.00000,84.00000,84.00000,80.00000,24.94000,24.94000,23.65000,24.51000,42.27681,95.38829,10.17000,86.00000,82.66667
172,2/12/2021 10:50:10 AM,48.06000,-0.16000,-7.73000,83.00000,83.00000,85.00000,74.00000,67.00000,79.00000,23.22000,23.22000,24.08000,23.50667,48.06027,90.19075,13.39000,83.66667,73.33333
173,2/12/2021 10:50:10 AM,43.47000,-1.42000,-5.99000,85.00000,83.00000,82.00000,85.00000,85.00000,88.00000,24.08000,23.22000,22.79000,23.36333,43.49319,91.87097,12.02000,83.33333,86.00000
174,2/12/2021 10:50:10 AM,44.78000,-1.81000,-2.22000,87.00000,85.00000,83.00000,90.00000,93.00000,87.00000,24.94000,24.08000,23.22000,24.08000,44.81657,92.31463,13.58333,85.00000,90.00000
175,2/12/2021 10:50:10 AM,33.65000,-0.75000,2.09000,87.00000,84.00000,87.00000,68.00000,67.00000,77.00000,24.94000,23.65000,24.94000,24.51000,33.65836,91.27681,11.66333,86.00000,70.66667
176,2/12/2021 10:50:11 AM,21.59000,1.34000,7.52000,90.00000,90.00000,87.00000,83.00000,74.00000,78.00000,26.23000,26.23000,24.94000,25.80000,21.63154,86.44845,10.15000,89.00000,78.33333
177,2/12/2021 10:50:11 AM,23.76000,4.32000,6.38000,83.00000,81.00000,80.00000,85.00000,86.00000,91.00000,23.22000,22.36000,21.93000,22.50333,24.14953,79.69515,11.48667,81.33333,87.33333
178,2/12/2021 10:50:11 AM,20.54000,4.42000,7.53000,88.00000,88.00000,89.00000,79.00000,74.00000,77.00000,25.37000,25.37000,25.80000,25.51333,21.01019,77.85572,10.83000,88.33333,76.66667
179,2/12/2021 10:50:11 AM,29.21000,11.29000,6.16000,89.00000,88.00000,87.00000,83.00000,89.00000,89.00000,25.80000,25.37000,24.94000,25.37000,31.31594,68.86791,15.55333,88.00000,87.00000
180,2/12/2021 10:50:11 AM,26.26000,8.72000,1.39000,84.00000,86.00000,86.00000,73.00000,73.00000,72.00000,23.65000,24.51000,24.51000,24.22333,27.66995,71.63053,12.12333,85.33333,72.66667
181,2/12/2021 10:50:11 AM,26.79000,9.35000,22.46000,86.00000,84.00000,84.00000,81.00000,69.00000,77.00000,24.51000,23.65000,23.65000,23.93667,28.37475,70.76046,19.53333,84.66667,75.66667
182,2/12/2021 10:50:11 AM,32.91000,7.49000,11.73000,89.00000,85.00000,88.00000,29.00000,9.00000,42.00000,25.80000,24.08000,25.37000,25.08333,33.75157,77.17843,17.37667,87.33333,26.66667
183,2/12/2021 10:50:11 AM,29.90000,-3.83000,-12.28000,85.00000,89.00000,85.00000,89.00000,81.00000,76.00000,24.08000,25.80000,24.08000,24.65333,30.14430,97.29948,4.59667,86.33333,82.00000
184,2/12/2021 10:50:11 AM,39.80000,-2.09000,-2.86000,89.00000,91.00000,87.00000,70.00000,78.00000,85.00000,25.80000,26.66000,24.94000,25.80000,39.85484,93.00599,11.61667,89.00000,77.66667
185,2/12/2021 10:50:11 AM,48.67000,6.89000,3.79000,94.00000,93.00000,94.00000,79.00000,84.00000,86.00000,27.95000,27.52000,27.95000,27.80667,49.15527,81.94243,19.78333,93.66667,83.00000
186,2/12/2021 10:50:12 AM,43.91000,-10.92000,-2.17000,93.00000,92.00000,89.00000,70.00000,76.00000,76.00000,27.52000,27.09000,25.80000,26.80333,45.24748,103.96561,10.27333,91.33333,74.00000
187,2/12/2021 10:50:12 AM,43.73000,-3.64000,-3.61000,84.00000,85.00000,86.00000,75.00000,73.00000,70.00000,23.65000,24.08000,24.51000,24.08000,43.88123,94.75822,12.16000,85.00000,72.66667
188,2/12/2021 10:50:12 AM,44.11000,1.82000,-3.08000,88.00000,85.00000,87.00000,39.00000,43.00000,67.00000,25.37000,24.08000,24.94000,24.79667,44.14753,87.63729,14.28333,86.66667,49.66667
189,2/12/2021 10:50:12 AM,34.08000,-6.59000,-13.93000,93.00000,97.00000,94.00000,38.00000,34.00000,32.00000,27.52000,29.24000,27.95000,28.23667,34.71130,100.94413,4.52000,94.66667,34.66667
190,2/12/2021 10:50:12 AM,35.17000,-4.27000,-5.14000,94.00000,90.00000,89.00000,67.00000,61.00000,59.00000,27.95000,26.23000,25.80000,26.66000,35.42826,96.92242,8.58667,91.00000,62.33333
191,2/12/2021 10:50:12 AM,41.19000,-5.67000,-3.38000,82.00000,85.00000,81.00000,90.00000,80.00000,81.00000,22.79000,24.08000,22.36000,23.07667,41.57842,97.83778,10.71333,82.66667,83.66667
192,2/12/2021 10:50:12 AM,35.61000,-5.51000,5.93000,88.00000,87.00000,88.00000,67.00000,72.00000,72.00000,25.37000,24.94000,25.37000,25.22667,36.03376,98.79573,12.01000,87.66667,70.33333
193,2/12/2021 10:50:12 AM,24.69000,1.38000,-0.14000,81.00000,82.00000,83.00000,40.00000,49.00000,39.00000,22.36000,22.79000,23.22000,22.79000,24.72854,86.80089,8.64333,82.00000,42.66667
194,2/12/2021 10:50:12 AM,9.70000,-5.16000,1.22000,90.00000,93.00000,90.00000,81.00000,85.00000,64.00000,26.23000,27.52000,26.23000,26.66000,10.98707,118.01114,1.92000,91.00000,76.66667
195,2/12/2021 10:50:12 AM,18.26000,-10.51000,4.25000,91.00000,91.00000,89.00000,90.00000,85.00000,73.00000,26.66000,26.66000,25.80000,26.37333,21.06864,119.92365,4.00000,90.33333,82.66667
196,2/12/2021 10:50:13 AM,21.15000,-8.15000,3.68000,87.00000,84.00000,87.00000,85.00000,90.00000,92.00000,24.94000,23.65000,24.94000,24.51000,22.66594,111.07381,5.56000,86.00000,89.00000
197,2/12/2021 10:50:13 AM,25.71000,-4.23000,9.27000,90.00000,88.00000,88.00000,90.00000,87.00000,91.00000,26.23000,25.37000,25.37000,25.65667,26.05565,99.34302,10.25000,88.66667,89.33333
198,2/12/2021 10:50:13 AM,22.16000,-9.78000,7.75000,87.00000,91.00000,87.00000,84.00000,84.00000,81.00000,24.94000,26.66000,24.94000,25.51333,24.22218,113.81358,6.71000,88.33333,83.00000
199,2/12/2021 10:50:13 AM,21.98000,-13.56000,13.31000,86.00000,82.00000,82.00000,79.00000,83.00000,74.00000,24.51000,22.79000,22.79000,23.36333,25.82623,121.67145,7.24333,83.33333,78.66667
200,2/12/2021 10:50:13 AM,24.35000,-13.05000,16.10000,89.00000,87.00000,86.00000,83.00000,91.00000,83.00000,25.80000,24.94000,24.51000,25.08333,27.62653,118.18838,9.13333,87.33333,85.66667
201,2/12/2021 10:50:13 AM,19.39000,-15.81000,10.50000,94.00000,92.00000,90.00000,65.00000,75.00000,74.00000,27.95000,27.09000,26.23000,27.09000,25.01856,129.19273,4.69333,92.00000,71.33333
202,2/12/2021 10:50:13 AM,20.37000,-11.05000,-6.65000,85.00000,88.00000,85.00000,62.00000,65.00000,45.00000,24.08000,25.37000,24.08000,24.51000,23.17411,118.47825,0.89000,86.00000,57.33333
203,2/12/2021 10:50:13 AM,9.89000,-1.32000,-3.67000,92.00000,93.00000,91.00000,40.00000,27.00000,48.00000,27.09000,27.52000,26.66000,27.09000,9.97770,97.60223,1.63333,92.00000,38.33333
204,2/12/2021 10:50:13 AM,18.37000,-7.45000,-6.65000,83.00000,81.00000,81.00000,71.00000,75.00000,62.00000,23.22000,22.36000,22.36000,22.64667,19.82320,112.07514,1.42333,81.66667,69.33333
205,2/12/2021 10:50:13 AM,26.34000,-9.50000,-5.22000,86.00000,86.00000,85.00000,85.00000,83.00000,83.00000,24.51000,24.51000,24.08000,24.36667,28.00081,109.83276,3.87333,85.66667,83.66667
206,2/12/2021 10:50:14 AM,13.83000,-13.04000,-0.71000,87.00000,88.00000,87.00000,81.00000,79.00000,82.00000,24.94000,25.37000,24.94000,25.08333,19.00817,133.31594,0.02667,87.33333,80.66667
