Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
1576,2/19/2021 9:52:57 AM,22.56000,-0.27000,-1.61000,78.00000,77.00000,78.00000,92.00000,90.00000,94.00000,21.07000,20.64000,21.07000,20.92667,22.56162,90.68569,6.89333,77.66667,92.00000
1577,2/19/2021 9:52:57 AM,19.29000,6.09000,4.10000,79.00000,77.00000,81.00000,89.00000,89.00000,93.00000,21.50000,20.64000,22.36000,21.50000,20.22850,72.47870,9.82667,79.00000,90.33333
1578,2/19/2021 9:52:57 AM,19.23000,4.27000,3.31000,84.00000,78.00000,77.00000,93.00000,93.00000,96.00000,23.65000,21.07000,20.64000,21.78667,19.69837,77.48066,8.93667,79.66667,94.00000
1579,2/19/2021 9:52:57 AM,21.81000,3.78000,3.91000,64.00000,65.00000,60.00000,90.00000,91.00000,93.00000,15.05000,15.48000,13.33000,14.62000,22.13514,80.16746,9.83333,63.00000,91.33333
1580,2/19/2021 9:52:57 AM,17.33000,1.21000,4.15000,75.00000,78.00000,70.00000,90.00000,92.00000,94.00000,19.78000,21.07000,17.63000,19.49333,17.37219,86.00603,7.56333,74.33333,92.00000
1581,2/19/2021 9:52:57 AM,18.28000,-3.58000,3.46000,76.00000,72.00000,77.00000,93.00000,96.00000,94.00000,20.21000,18.49000,20.64000,19.78000,18.62726,101.08070,6.05333,75.00000,94.33333
1582,2/19/2021 9:52:57 AM,22.34000,-1.11000,6.04000,80.00000,78.00000,76.00000,95.00000,95.00000,94.00000,21.93000,21.07000,20.21000,21.07000,22.36756,92.84450,9.09000,78.00000,94.66667
1583,2/19/2021 9:52:57 AM,26.89000,-4.21000,3.51000,77.00000,76.00000,74.00000,92.00000,94.00000,94.00000,20.64000,20.21000,19.35000,20.06667,27.21757,98.89821,8.73000,75.66667,93.33333
1584,2/19/2021 9:52:57 AM,30.66000,-3.36000,0.86000,72.00000,77.00000,73.00000,84.00000,89.00000,91.00000,18.49000,20.64000,18.92000,19.35000,30.84356,96.25403,9.38667,74.00000,88.00000
1585,2/19/2021 9:52:57 AM,32.46000,3.35000,4.35000,79.00000,77.00000,74.00000,86.00000,91.00000,94.00000,21.50000,20.64000,19.35000,20.49667,32.63241,84.10771,13.38667,76.66667,90.33333
1586,2/19/2021 9:52:58 AM,28.22000,2.74000,4.36000,75.00000,75.00000,74.00000,81.00000,79.00000,87.00000,19.78000,19.78000,19.35000,19.63667,28.35271,84.45429,11.77333,74.66667,82.33333
1587,2/19/2021 9:52:58 AM,24.48000,0.33000,5.41000,74.00000,72.00000,76.00000,80.00000,82.00000,87.00000,19.35000,18.49000,20.21000,19.35000,24.48222,89.22768,10.07333,74.00000,83.00000
1588,2/19/2021 9:52:58 AM,30.74000,2.75000,9.85000,78.00000,75.00000,76.00000,77.00000,91.00000,91.00000,21.07000,19.78000,20.21000,20.35333,30.86276,84.88793,14.44667,76.33333,86.33333
1589,2/19/2021 9:52:58 AM,34.80000,6.01000,7.44000,75.00000,76.00000,75.00000,86.00000,92.00000,95.00000,19.78000,20.21000,19.78000,19.92333,35.31515,80.20160,16.08333,75.33333,91.00000
1590,2/19/2021 9:52:58 AM,36.94000,6.18000,6.57000,80.00000,81.00000,77.00000,80.00000,83.00000,88.00000,21.93000,22.36000,20.64000,21.64333,37.45338,80.50247,16.56333,79.33333,83.66667
1591,2/19/2021 9:52:58 AM,33.18000,4.21000,-5.00000,69.00000,70.00000,72.00000,87.00000,90.00000,87.00000,17.20000,17.63000,18.49000,17.77333,33.44603,82.76874,10.79667,70.33333,88.00000
1592,2/19/2021 9:52:58 AM,34.47000,1.29000,-2.56000,68.00000,61.00000,65.00000,91.00000,87.00000,91.00000,16.77000,13.76000,15.48000,15.33667,34.49413,87.85677,11.06667,64.66667,89.66667
1593,2/19/2021 9:52:58 AM,30.77000,3.14000,-6.76000,76.00000,71.00000,71.00000,91.00000,86.00000,86.00000,20.21000,18.06000,18.06000,18.77667,30.92980,84.17328,9.05000,72.66667,87.66667
