Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
181,2/19/2021 9:23:37 AM,29.07000,-5.88000,-1.63000,83.00000,84.00000,85.00000,91.00000,95.00000,94.00000,22.79000,23.65000,24.08000,23.50667,29.65871,101.43496,7.18667,84.00000,93.33333
182,2/19/2021 9:23:37 AM,33.02000,-6.68000,-4.46000,76.00000,78.00000,76.00000,94.00000,94.00000,92.00000,19.78000,21.07000,20.21000,20.35333,33.68891,101.43668,7.29333,76.66667,93.33333
183,2/19/2021 9:23:37 AM,33.13000,-3.56000,-6.99000,84.00000,84.00000,83.00000,96.00000,88.00000,89.00000,23.22000,23.65000,23.22000,23.36333,33.32072,96.13321,7.52667,83.66667,91.00000
184,2/19/2021 9:23:37 AM,34.11000,2.16000,-2.55000,83.00000,81.00000,80.00000,94.00000,93.00000,90.00000,22.79000,22.36000,21.93000,22.36000,34.17832,86.37661,11.24000,81.33333,92.33333
185,2/19/2021 9:23:38 AM,33.28000,4.66000,-0.77000,83.00000,82.00000,83.00000,97.00000,97.00000,96.00000,22.79000,22.79000,23.22000,22.93333,33.60467,82.02904,12.39000,82.66667,96.66667
186,2/19/2021 9:23:38 AM,32.00000,5.06000,0.21000,70.00000,76.00000,71.00000,95.00000,95.00000,96.00000,17.20000,20.21000,18.06000,18.49000,32.39759,81.01450,12.42333,72.33333,95.33333
187,2/19/2021 9:23:38 AM,34.39000,5.04000,1.90000,78.00000,78.00000,77.00000,82.00000,84.00000,89.00000,20.64000,21.07000,20.64000,20.78333,34.75735,81.66241,13.77667,77.66667,85.00000
188,2/19/2021 9:23:38 AM,34.77000,-4.27000,-4.73000,77.00000,78.00000,74.00000,95.00000,92.00000,92.00000,20.21000,21.07000,19.35000,20.21000,35.03121,97.00127,8.59000,76.33333,93.00000
189,2/19/2021 9:23:38 AM,34.48000,0.75000,-3.37000,80.00000,78.00000,77.00000,93.00000,94.00000,92.00000,21.50000,21.07000,20.64000,21.07000,34.48816,88.75391,10.62000,78.33333,93.00000
190,2/19/2021 9:23:38 AM,31.41000,-4.87000,-5.26000,81.00000,77.00000,77.00000,98.00000,96.00000,95.00000,21.93000,20.64000,20.64000,21.07000,31.78530,98.81332,7.09333,78.33333,96.33333
191,2/19/2021 9:23:38 AM,32.57000,4.42000,-0.22000,72.00000,75.00000,76.00000,89.00000,91.00000,93.00000,18.06000,19.78000,20.21000,19.35000,32.86855,82.27173,12.25667,74.33333,91.00000
192,2/19/2021 9:23:38 AM,38.81000,4.87000,-3.74000,81.00000,82.00000,81.00000,98.00000,95.00000,93.00000,21.93000,22.79000,22.36000,22.36000,39.11436,82.84773,13.31333,81.33333,95.33333
193,2/19/2021 9:23:38 AM,32.54000,5.39000,-4.15000,75.00000,75.00000,74.00000,94.00000,92.00000,93.00000,19.35000,19.78000,19.35000,19.49333,32.98338,80.59479,11.26000,74.66667,93.00000
