Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
2878,2/19/2021 9:23:41 AM,20.45000,3.52000,5.30000,77.00000,73.00000,74.00000,95.00000,95.00000,96.00000,20.64000,18.92000,18.92000,19.49333,20.75073,80.23354,9.75667,74.66667,95.33333
2879,2/19/2021 9:23:41 AM,25.81000,2.58000,1.99000,75.00000,72.00000,68.00000,88.00000,85.00000,87.00000,19.78000,18.49000,16.34000,18.20333,25.93863,84.29160,10.12667,71.66667,86.66667
2880,2/19/2021 9:23:41 AM,30.13000,2.29000,0.97000,73.00000,72.00000,72.00000,91.00000,95.00000,92.00000,18.92000,18.49000,18.06000,18.49000,30.21690,85.65365,11.13000,72.33333,92.66667
2881,2/19/2021 9:23:41 AM,32.75000,6.30000,0.96000,79.00000,75.00000,75.00000,93.00000,97.00000,96.00000,21.50000,19.78000,19.35000,20.21000,33.35045,79.11123,13.33667,76.33333,95.33333
2882,2/19/2021 9:23:41 AM,33.40000,4.25000,0.47000,74.00000,71.00000,73.00000,96.00000,95.00000,93.00000,19.35000,18.06000,18.49000,18.63333,33.66931,82.74834,12.70667,72.66667,94.66667
2883,2/19/2021 9:23:41 AM,30.05000,5.31000,0.61000,75.00000,73.00000,72.00000,96.00000,94.00000,95.00000,19.78000,18.92000,18.06000,18.92000,30.51555,79.97897,11.99000,73.33333,95.00000
2884,2/19/2021 9:23:41 AM,29.27000,3.78000,1.80000,74.00000,75.00000,74.00000,92.00000,97.00000,97.00000,19.35000,19.78000,18.92000,19.35000,29.51307,82.64141,11.61667,74.33333,95.33333
2885,2/19/2021 9:23:41 AM,32.21000,4.45000,0.54000,78.00000,76.00000,77.00000,93.00000,98.00000,96.00000,21.07000,20.21000,20.21000,20.49667,32.51595,82.13405,12.40000,77.00000,95.66667
2886,2/19/2021 9:23:42 AM,32.00000,2.77000,-0.14000,70.00000,70.00000,70.00000,94.00000,97.00000,94.00000,17.63000,17.63000,17.20000,17.48667,32.11966,85.05267,11.54333,70.00000,95.00000
2887,2/19/2021 9:23:42 AM,30.28000,1.87000,0.93000,73.00000,71.00000,69.00000,93.00000,94.00000,95.00000,18.92000,18.06000,16.77000,17.91667,30.33769,86.46608,11.02667,71.00000,94.00000
2888,2/19/2021 9:23:42 AM,29.84000,1.84000,3.33000,78.00000,75.00000,75.00000,95.00000,97.00000,98.00000,21.07000,19.78000,19.35000,20.06667,29.89668,86.47148,11.67000,76.00000,96.66667
