Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
4667,2/19/2021 10:03:15 AM,32.64000,-1.15000,2.23000,74.00000,73.00000,70.00000,95.00000,95.00000,93.00000,19.35000,18.92000,17.63000,18.63333,32.66025,92.01786,11.24000,72.33333,94.33333
4668,2/19/2021 10:03:15 AM,27.31000,-2.27000,2.37000,72.00000,68.00000,71.00000,94.00000,97.00000,97.00000,18.49000,16.77000,18.06000,17.77333,27.40418,94.75149,9.13667,70.33333,96.00000
4669,2/19/2021 10:03:15 AM,27.07000,-0.19000,2.04000,67.00000,69.00000,69.00000,91.00000,97.00000,96.00000,16.34000,17.20000,17.20000,16.91333,27.07067,90.40214,9.64000,68.33333,94.66667
4670,2/19/2021 10:03:15 AM,27.35000,-3.36000,0.26000,73.00000,76.00000,73.00000,92.00000,95.00000,91.00000,18.92000,20.21000,18.92000,19.35000,27.55562,97.00380,8.08333,74.00000,92.66667
4671,2/19/2021 10:03:15 AM,26.37000,-2.45000,4.86000,68.00000,74.00000,76.00000,92.00000,96.00000,97.00000,16.77000,19.35000,20.21000,18.77667,26.48357,95.30803,9.59333,72.66667,95.00000
4672,2/19/2021 10:03:15 AM,26.68000,-4.76000,4.75000,72.00000,70.00000,74.00000,94.00000,94.00000,95.00000,18.49000,17.63000,19.35000,18.49000,27.10129,100.11575,8.89000,72.00000,94.33333
4673,2/19/2021 10:03:15 AM,30.18000,-2.46000,1.77000,65.00000,64.00000,65.00000,91.00000,90.00000,93.00000,15.48000,15.05000,15.48000,15.33667,30.28009,94.65993,9.83000,64.66667,91.33333
4674,2/19/2021 10:03:15 AM,28.12000,-1.27000,-0.41000,76.00000,75.00000,72.00000,87.00000,86.00000,81.00000,20.21000,19.78000,18.49000,19.49333,28.14866,92.58593,8.81333,74.33333,84.66667
4675,2/19/2021 10:03:15 AM,26.95000,-3.28000,-0.03000,65.00000,62.00000,62.00000,78.00000,77.00000,79.00000,15.48000,14.19000,14.19000,14.62000,27.14886,96.93916,7.88000,63.00000,78.00000
4676,2/19/2021 10:03:16 AM,30.98000,-6.41000,-3.11000,74.00000,73.00000,76.00000,95.00000,94.00000,95.00000,19.35000,18.92000,20.21000,19.49333,31.63619,101.68998,7.15333,74.33333,94.66667
