Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
68,2/12/2021 9:49:42 AM,26.93000,-0.54000,3.02000,104.00000,107.00000,106.00000,97.00000,95.00000,97.00000,32.25000,33.54000,33.11000,32.96667,26.93541,91.14874,9.80333,105.66667,96.33333
69,2/12/2021 9:49:42 AM,25.45000,-1.35000,2.94000,102.00000,103.00000,103.00000,89.00000,92.00000,93.00000,31.39000,31.82000,31.82000,31.67667,25.48578,93.03642,9.01333,102.66667,91.33333
70,2/12/2021 9:49:42 AM,28.89000,2.00000,2.91000,100.00000,98.00000,97.00000,93.00000,94.00000,94.00000,30.53000,29.67000,29.24000,29.81333,28.95914,86.03984,11.26667,98.33333,93.66667
71,2/12/2021 9:49:42 AM,27.80000,4.24000,4.18000,101.00000,98.00000,96.00000,92.00000,94.00000,97.00000,30.96000,29.67000,28.81000,29.81333,28.12148,81.32819,12.07333,98.33333,94.33333
72,2/12/2021 9:49:42 AM,25.68000,0.88000,0.98000,99.00000,98.00000,99.00000,91.00000,93.00000,96.00000,30.10000,29.67000,30.10000,29.95667,25.69507,88.03736,9.18000,98.66667,93.33333
73,2/12/2021 9:49:42 AM,26.04000,5.89000,4.45000,106.00000,101.00000,104.00000,89.00000,93.00000,95.00000,33.11000,30.96000,32.25000,32.10667,26.69782,77.25471,12.12667,103.66667,92.33333
74,2/12/2021 9:49:42 AM,28.34000,2.86000,4.46000,101.00000,98.00000,99.00000,87.00000,90.00000,94.00000,30.96000,29.67000,30.10000,30.24333,28.48395,84.23737,11.88667,99.33333,90.33333
75,2/12/2021 9:49:43 AM,33.18000,-5.50000,1.43000,98.00000,101.00000,99.00000,90.00000,94.00000,94.00000,29.67000,30.96000,30.10000,30.24333,33.63276,99.41191,9.70333,99.33333,92.66667
76,2/12/2021 9:49:43 AM,30.70000,-1.21000,1.56000,99.00000,101.00000,101.00000,89.00000,93.00000,95.00000,30.10000,30.96000,30.96000,30.67333,30.72384,92.25707,10.35000,100.33333,92.33333
77,2/12/2021 9:49:43 AM,30.14000,-3.05000,6.85000,103.00000,100.00000,95.00000,90.00000,93.00000,90.00000,31.82000,30.53000,28.38000,30.24333,30.29393,95.77834,11.31333,99.33333,91.00000
78,2/12/2021 9:49:43 AM,30.11000,0.51000,-1.17000,96.00000,96.00000,94.00000,61.00000,52.00000,64.00000,28.81000,28.81000,27.95000,28.52333,30.11432,89.02962,9.81667,95.33333,59.00000
79,2/12/2021 9:49:43 AM,27.34000,-2.60000,-4.92000,102.00000,102.00000,102.00000,81.00000,77.00000,84.00000,31.39000,31.39000,31.39000,31.39000,27.46335,95.43242,6.60667,102.00000,80.66667
80,2/12/2021 9:49:43 AM,26.75000,-4.51000,-7.94000,98.00000,97.00000,99.00000,79.00000,82.00000,84.00000,29.67000,29.24000,30.10000,29.67000,27.12753,99.56996,4.76667,98.00000,81.66667
81,2/12/2021 9:49:43 AM,21.06000,-6.84000,-10.63000,100.00000,101.00000,95.00000,92.00000,85.00000,82.00000,30.53000,30.96000,28.38000,29.95667,22.14293,107.99309,1.19667,98.66667,86.33333
82,2/12/2021 9:49:43 AM,24.47000,-4.43000,-1.61000,102.00000,98.00000,98.00000,77.00000,64.00000,83.00000,31.39000,29.67000,29.67000,30.24333,24.86777,100.26157,6.14333,99.33333,74.66667
83,2/12/2021 9:49:43 AM,30.24000,-4.64000,2.11000,100.00000,97.00000,96.00000,88.00000,89.00000,91.00000,30.53000,29.24000,28.81000,29.52667,30.59391,98.72338,9.23667,97.66667,89.33333
84,2/12/2021 9:49:43 AM,34.47000,-6.92000,-1.11000,103.00000,101.00000,103.00000,89.00000,86.00000,92.00000,31.82000,30.96000,31.82000,31.53333,35.15775,101.35148,8.81333,102.33333,89.00000
85,2/12/2021 9:49:43 AM,37.25000,-5.85000,-1.37000,99.00000,99.00000,99.00000,88.00000,86.00000,90.00000,30.10000,30.10000,30.10000,30.10000,37.70656,98.92523,10.01000,99.00000,88.00000
86,2/12/2021 9:49:44 AM,36.49000,6.55000,-0.93000,102.00000,103.00000,100.00000,90.00000,94.00000,90.00000,31.39000,31.82000,30.53000,31.24667,37.07321,79.82371,14.03667,101.66667,91.33333
87,2/12/2021 9:49:44 AM,32.61000,7.86000,-0.28000,100.00000,99.00000,98.00000,89.00000,89.00000,89.00000,30.53000,30.10000,29.67000,30.10000,33.54388,76.44846,13.39667,99.00000,89.00000
88,2/12/2021 9:49:44 AM,38.45000,8.85000,-0.46000,101.00000,100.00000,99.00000,89.00000,92.00000,92.00000,30.96000,30.53000,30.10000,30.53000,39.45535,77.03804,15.61333,100.00000,91.00000
89,2/12/2021 9:49:44 AM,39.77000,5.35000,-4.13000,105.00000,102.00000,102.00000,89.00000,89.00000,88.00000,32.68000,31.39000,31.39000,31.82000,40.12824,82.33837,13.66333,103.00000,88.66667
90,2/12/2021 9:49:44 AM,35.87000,6.98000,0.91000,96.00000,97.00000,94.00000,89.00000,87.00000,88.00000,28.81000,29.24000,27.95000,28.66667,36.54282,78.98834,14.58667,95.66667,88.00000
91,2/12/2021 9:49:44 AM,30.71000,2.57000,9.06000,100.00000,100.00000,99.00000,70.00000,83.00000,79.00000,30.53000,30.53000,30.10000,30.38667,30.81735,85.21629,14.11333,99.66667,77.33333
92,2/12/2021 9:49:44 AM,36.62000,3.21000,7.88000,104.00000,103.00000,101.00000,68.00000,71.00000,80.00000,32.25000,31.82000,30.96000,31.67667,36.76042,84.99043,15.90333,102.66667,73.00000
93,2/12/2021 9:49:44 AM,38.87000,-7.80000,-1.13000,105.00000,105.00000,104.00000,86.00000,89.00000,88.00000,32.68000,32.68000,32.25000,32.53667,39.64489,101.34678,9.98000,104.66667,87.66667
94,2/12/2021 9:49:44 AM,28.77000,-2.54000,-7.72000,100.00000,99.00000,97.00000,93.00000,90.00000,90.00000,30.53000,30.10000,29.24000,29.95667,28.88191,95.04536,6.17000,98.66667,91.00000
95,2/12/2021 9:49:44 AM,22.07000,-2.77000,-9.44000,97.00000,98.00000,96.00000,94.00000,86.00000,94.00000,29.24000,29.67000,28.81000,29.24000,22.24315,97.15377,3.28667,97.00000,91.33333
96,2/12/2021 9:49:45 AM,20.89000,-6.44000,-7.47000,101.00000,101.00000,98.00000,95.00000,92.00000,93.00000,30.96000,30.96000,29.67000,30.53000,21.86014,107.13356,2.32667,100.00000,93.33333
97,2/12/2021 9:49:45 AM,21.30000,0.11000,-3.56000,107.00000,104.00000,104.00000,84.00000,86.00000,88.00000,33.54000,32.25000,32.25000,32.68000,21.30028,89.70411,5.95000,105.00000,86.00000
98,2/12/2021 9:49:45 AM,25.35000,-1.10000,-4.23000,105.00000,104.00000,103.00000,96.00000,94.00000,94.00000,32.68000,32.25000,31.82000,32.25000,25.37386,92.48465,6.67333,104.00000,94.66667
99,2/12/2021 9:49:45 AM,24.60000,-2.98000,-2.39000,101.00000,99.00000,99.00000,96.00000,94.00000,96.00000,30.96000,30.10000,30.10000,30.38667,24.77984,96.90705,6.41000,99.66667,95.33333
100,2/12/2021 9:49:45 AM,27.27000,0.91000,-1.90000,104.00000,106.00000,101.00000,93.00000,95.00000,92.00000,32.25000,33.11000,30.96000,32.10667,27.28518,88.08875,8.76000,103.66667,93.33333
101,2/12/2021 9:49:45 AM,25.33000,-1.55000,0.20000,97.00000,98.00000,97.00000,82.00000,88.00000,90.00000,29.24000,29.67000,29.24000,29.38333,25.37738,93.50169,7.99333,97.33333,86.66667
102,2/12/2021 9:49:45 AM,30.67000,0.39000,-8.93000,104.00000,105.00000,101.00000,92.00000,85.00000,89.00000,32.25000,32.68000,30.96000,31.96333,30.67248,89.27147,7.37667,103.33333,88.66667
103,2/12/2021 9:49:45 AM,35.05000,-0.73000,-6.65000,105.00000,105.00000,104.00000,94.00000,91.00000,88.00000,32.68000,32.68000,32.25000,32.53667,35.05760,91.19315,9.22333,104.66667,91.00000
104,2/12/2021 9:49:45 AM,34.08000,-1.26000,-7.37000,104.00000,105.00000,105.00000,96.00000,90.00000,91.00000,32.25000,32.68000,32.68000,32.53667,34.10328,92.11737,8.48333,104.66667,92.33333
105,2/12/2021 9:49:46 AM,34.26000,-2.52000,-1.95000,103.00000,102.00000,102.00000,90.00000,90.00000,93.00000,31.82000,31.39000,31.39000,31.53333,34.35255,94.20682,9.93000,102.33333,91.00000
106,2/12/2021 9:49:46 AM,26.58000,-6.44000,-4.04000,97.00000,101.00000,97.00000,84.00000,86.00000,82.00000,29.24000,30.96000,29.24000,29.81333,27.34904,103.61959,5.36667,98.33333,84.00000
107,2/12/2021 9:49:46 AM,29.14000,-7.43000,2.44000,98.00000,98.00000,97.00000,79.00000,88.00000,85.00000,29.67000,29.67000,29.24000,29.52667,30.07232,104.30426,8.05000,97.66667,84.00000
108,2/12/2021 9:49:46 AM,26.34000,-4.75000,6.32000,94.00000,99.00000,96.00000,86.00000,91.00000,93.00000,27.95000,30.10000,28.81000,28.95333,26.76487,100.22251,9.30333,96.33333,90.00000
109,2/12/2021 9:49:46 AM,31.80000,0.74000,2.78000,102.00000,99.00000,98.00000,90.00000,93.00000,95.00000,31.39000,30.10000,29.67000,30.38667,31.80861,88.66694,11.77333,99.66667,92.66667
110,2/12/2021 9:49:46 AM,35.46000,2.75000,2.39000,97.00000,97.00000,96.00000,92.00000,96.00000,94.00000,29.24000,29.24000,28.81000,29.09667,35.56648,85.56546,13.53333,96.66667,94.00000
111,2/12/2021 9:49:46 AM,38.10000,1.74000,0.21000,102.00000,101.00000,100.00000,85.00000,85.00000,86.00000,31.39000,30.96000,30.53000,30.96000,38.13971,87.38516,13.35000,101.00000,85.33333
112,2/12/2021 9:49:46 AM,39.25000,6.08000,-2.42000,103.00000,100.00000,100.00000,95.00000,93.00000,91.00000,31.82000,30.53000,30.53000,30.96000,39.71812,81.19461,14.30333,101.00000,93.00000
113,2/12/2021 9:49:46 AM,34.73000,10.05000,-2.78000,100.00000,101.00000,99.00000,93.00000,91.00000,88.00000,30.53000,30.96000,30.10000,30.53000,36.15488,73.86087,14.00000,100.00000,90.66667
114,2/12/2021 9:49:46 AM,43.12000,7.23000,4.77000,98.00000,97.00000,97.00000,85.00000,93.00000,94.00000,29.67000,29.24000,29.24000,29.38333,43.72193,80.48166,18.37333,97.33333,90.66667
115,2/12/2021 9:49:46 AM,44.33000,8.27000,-2.26000,104.00000,102.00000,102.00000,82.00000,91.00000,82.00000,32.25000,31.39000,31.39000,31.67667,45.09481,79.43264,16.78000,102.66667,85.00000
116,2/12/2021 9:49:47 AM,35.50000,8.35000,-0.38000,102.00000,103.00000,103.00000,84.00000,80.00000,80.00000,31.39000,31.82000,31.82000,31.67667,36.46879,76.76398,14.49000,102.66667,81.33333
117,2/12/2021 9:49:47 AM,36.25000,12.21000,2.80000,96.00000,98.00000,96.00000,65.00000,78.00000,72.00000,28.81000,29.67000,28.81000,29.09667,38.25110,71.38506,17.08667,96.66667,71.66667
118,2/12/2021 9:49:47 AM,42.25000,8.22000,5.49000,99.00000,97.00000,98.00000,89.00000,93.00000,90.00000,30.10000,29.24000,29.67000,29.67000,43.04220,78.99029,18.65333,98.00000,90.66667
119,2/12/2021 9:49:47 AM,48.44000,10.34000,-2.84000,104.00000,106.00000,104.00000,85.00000,84.00000,82.00000,32.25000,33.11000,32.25000,32.53667,49.53130,77.95049,18.64667,104.66667,83.66667
120,2/12/2021 9:49:47 AM,47.39000,12.10000,-1.64000,100.00000,100.00000,97.00000,82.00000,79.00000,83.00000,30.53000,30.53000,29.24000,30.10000,48.91035,75.67680,19.28333,99.00000,81.33333
121,2/12/2021 9:49:47 AM,45.71000,15.45000,2.58000,104.00000,101.00000,100.00000,95.00000,94.00000,96.00000,32.25000,30.96000,30.53000,31.24667,48.25046,71.32473,21.24667,101.66667,95.00000
122,2/12/2021 9:49:47 AM,43.53000,7.90000,1.76000,102.00000,102.00000,102.00000,92.00000,92.00000,94.00000,31.39000,31.39000,31.39000,31.39000,44.24105,79.71369,17.73000,102.00000,92.66667
123,2/12/2021 9:49:47 AM,46.01000,5.83000,-0.94000,108.00000,109.00000,107.00000,90.00000,93.00000,93.00000,33.97000,34.40000,33.54000,33.97000,46.37789,82.77845,16.96667,108.00000,92.00000
124,2/12/2021 9:49:47 AM,44.44000,8.65000,3.96000,102.00000,102.00000,101.00000,89.00000,94.00000,92.00000,31.39000,31.39000,30.96000,31.24667,45.27401,78.98542,19.01667,101.66667,91.66667
125,2/12/2021 9:49:48 AM,44.54000,-0.05000,9.79000,104.00000,102.00000,103.00000,79.00000,90.00000,82.00000,32.25000,31.39000,31.82000,31.82000,44.54003,90.06432,18.09333,103.00000,83.66667
126,2/12/2021 9:49:48 AM,40.69000,0.64000,6.51000,101.00000,101.00000,99.00000,84.00000,92.00000,92.00000,30.96000,30.96000,30.10000,30.67333,40.69503,89.09889,15.94667,100.33333,89.33333
127,2/12/2021 9:49:48 AM,40.31000,4.53000,2.41000,101.00000,97.00000,99.00000,79.00000,83.00000,81.00000,30.96000,29.24000,30.10000,30.10000,40.56374,83.58806,15.75000,99.00000,81.00000
128,2/12/2021 9:49:48 AM,35.10000,5.05000,-0.41000,98.00000,96.00000,97.00000,78.00000,85.00000,77.00000,29.67000,28.81000,29.24000,29.24000,35.46142,81.81277,13.24667,97.00000,80.00000
129,2/12/2021 9:49:48 AM,29.95000,-4.09000,4.20000,110.00000,108.00000,105.00000,82.00000,85.00000,85.00000,34.83000,33.97000,32.68000,33.82667,30.22798,97.77626,10.02000,107.66667,84.00000
130,2/12/2021 9:49:48 AM,34.41000,2.85000,0.72000,98.00000,99.00000,98.00000,80.00000,80.00000,84.00000,29.67000,30.10000,29.67000,29.81333,34.52782,85.26530,12.66000,98.33333,81.33333
131,2/12/2021 9:49:48 AM,32.80000,3.29000,10.47000,92.00000,93.00000,92.00000,87.00000,93.00000,92.00000,27.09000,27.52000,27.09000,27.23333,32.96459,84.27211,15.52000,92.33333,90.66667
132,2/12/2021 9:49:48 AM,32.81000,-4.55000,7.27000,103.00000,103.00000,103.00000,85.00000,93.00000,92.00000,31.82000,31.82000,31.82000,31.82000,33.12399,97.89526,11.84333,103.00000,90.00000
133,2/12/2021 9:49:48 AM,31.66000,1.72000,1.39000,98.00000,98.00000,98.00000,74.00000,86.00000,82.00000,29.67000,29.67000,29.67000,29.67000,31.70669,86.89034,11.59000,98.00000,80.66667
134,2/12/2021 9:49:48 AM,27.01000,7.07000,-7.07000,100.00000,97.00000,96.00000,82.00000,80.00000,75.00000,30.53000,29.24000,28.81000,29.52667,27.91997,75.33164,9.00333,97.66667,79.00000
135,2/12/2021 9:49:48 AM,27.33000,6.75000,-13.17000,101.00000,103.00000,100.00000,93.00000,92.00000,89.00000,30.96000,31.82000,30.53000,31.10333,28.15122,76.12665,6.97000,101.33333,91.33333
136,2/12/2021 9:49:49 AM,24.19000,4.54000,-14.01000,103.00000,102.00000,101.00000,93.00000,86.00000,84.00000,31.82000,31.39000,30.96000,31.39000,24.61235,79.37033,4.90667,102.00000,87.66667
137,2/12/2021 9:49:49 AM,27.38000,1.78000,-3.60000,102.00000,102.00000,100.00000,82.00000,77.00000,75.00000,31.39000,31.39000,30.53000,31.10333,27.43780,86.28038,8.52000,101.33333,78.00000
138,2/12/2021 9:49:49 AM,42.08000,8.08000,-5.87000,98.00000,102.00000,100.00000,84.00000,76.00000,68.00000,29.67000,31.39000,30.53000,30.53000,42.84872,79.13063,14.76333,100.00000,76.00000
139,2/12/2021 9:49:49 AM,36.51000,0.48000,-15.64000,106.00000,106.00000,106.00000,72.00000,71.00000,72.00000,33.11000,33.11000,33.11000,33.11000,36.51315,89.24677,7.11667,106.00000,71.66667
140,2/12/2021 9:49:49 AM,31.17000,10.28000,-10.98000,101.00000,102.00000,98.00000,95.00000,92.00000,88.00000,30.96000,31.39000,29.67000,30.67333,32.82144,71.74722,10.15667,100.33333,91.66667
141,2/12/2021 9:49:49 AM,28.69000,9.40000,-9.46000,99.00000,101.00000,102.00000,93.00000,85.00000,86.00000,30.10000,30.96000,31.39000,30.81667,30.19066,71.85912,9.54333,100.66667,88.00000
142,2/12/2021 9:49:49 AM,26.95000,10.92000,2.78000,106.00000,107.00000,107.00000,87.00000,93.00000,90.00000,33.11000,33.54000,33.54000,33.39667,29.07832,67.94246,13.55000,106.66667,90.00000
143,2/12/2021 9:49:49 AM,24.91000,13.91000,5.62000,104.00000,101.00000,102.00000,88.00000,91.00000,89.00000,32.25000,30.96000,31.39000,31.53333,28.53062,60.82056,14.81333,102.33333,89.33333
144,2/12/2021 9:49:49 AM,22.58000,8.17000,7.77000,103.00000,103.00000,101.00000,88.00000,94.00000,92.00000,31.82000,31.82000,30.96000,31.53333,24.01261,70.10863,12.84000,102.33333,91.33333
145,2/12/2021 9:49:49 AM,24.30000,1.33000,4.68000,105.00000,102.00000,101.00000,91.00000,89.00000,90.00000,32.68000,31.39000,30.96000,31.67667,24.33637,86.86718,10.10333,102.66667,90.00000
146,2/12/2021 9:49:50 AM,25.85000,7.01000,3.32000,94.00000,98.00000,94.00000,89.00000,91.00000,93.00000,27.95000,29.67000,27.95000,28.52333,26.78363,74.82743,12.06000,95.33333,91.00000
147,2/12/2021 9:49:50 AM,22.03000,-0.84000,4.03000,99.00000,94.00000,94.00000,89.00000,89.00000,89.00000,30.10000,27.95000,27.95000,28.66667,22.04601,92.18362,8.40667,95.66667,89.00000
148,2/12/2021 9:49:50 AM,20.05000,-0.76000,1.74000,100.00000,97.00000,97.00000,94.00000,94.00000,92.00000,30.53000,29.24000,29.24000,29.67000,20.06440,92.17077,7.01000,98.00000,93.33333
149,2/12/2021 9:49:50 AM,28.50000,5.06000,-1.38000,102.00000,100.00000,100.00000,82.00000,86.00000,78.00000,31.39000,30.53000,30.53000,30.81667,28.94570,79.93239,10.72667,100.66667,82.00000
150,2/12/2021 9:49:50 AM,38.91000,2.33000,-5.19000,100.00000,99.00000,94.00000,91.00000,92.00000,87.00000,30.53000,30.10000,27.95000,29.52667,38.97970,86.57312,12.01667,97.66667,90.00000
151,2/12/2021 9:49:50 AM,39.48000,5.68000,-7.16000,102.00000,101.00000,99.00000,96.00000,89.00000,91.00000,31.39000,30.96000,30.10000,30.81667,39.88650,81.81302,12.66667,100.66667,92.00000
152,2/12/2021 9:49:50 AM,32.53000,-1.91000,-9.54000,100.00000,97.00000,100.00000,75.00000,62.00000,71.00000,30.53000,29.24000,30.53000,30.10000,32.58603,93.36027,7.02667,99.00000,69.33333
153,2/12/2021 9:49:50 AM,23.27000,-7.86000,-2.61000,101.00000,99.00000,98.00000,80.00000,82.00000,84.00000,30.96000,30.10000,29.67000,30.24333,24.56161,108.66363,4.26667,99.33333,82.00000
154,2/12/2021 9:49:50 AM,28.47000,-2.15000,-1.42000,107.00000,106.00000,104.00000,91.00000,87.00000,90.00000,33.54000,33.11000,32.25000,32.96667,28.55107,94.31867,8.30000,105.66667,89.33333
155,2/12/2021 9:49:51 AM,32.61000,-6.46000,-3.78000,101.00000,103.00000,100.00000,96.00000,90.00000,92.00000,30.96000,31.82000,30.53000,31.10333,33.24370,101.20515,7.45667,101.33333,92.66667
156,2/12/2021 9:49:51 AM,28.58000,0.50000,-4.93000,100.00000,100.00000,97.00000,92.00000,88.00000,88.00000,30.53000,30.53000,29.24000,30.10000,28.58437,88.99773,8.05000,99.00000,89.33333
157,2/12/2021 9:49:51 AM,28.37000,-1.11000,1.09000,104.00000,104.00000,103.00000,89.00000,90.00000,92.00000,32.25000,32.25000,31.82000,32.10667,28.39171,92.24060,9.45000,103.66667,90.33333
158,2/12/2021 9:49:51 AM,29.98000,-2.91000,3.73000,105.00000,102.00000,101.00000,85.00000,92.00000,90.00000,32.68000,31.39000,30.96000,31.67667,30.12090,95.54403,10.26667,102.66667,89.00000
159,2/12/2021 9:49:51 AM,34.98000,-4.23000,-1.54000,102.00000,102.00000,100.00000,81.00000,80.00000,82.00000,31.39000,31.39000,30.53000,31.10333,35.23483,96.89508,9.73667,101.33333,81.00000
160,2/12/2021 9:49:51 AM,30.00000,4.16000,2.43000,88.00000,89.00000,89.00000,88.00000,90.00000,92.00000,25.37000,25.80000,25.80000,25.65667,30.28705,82.10533,12.19667,88.66667,90.00000
161,2/12/2021 9:49:51 AM,30.75000,2.35000,-4.86000,100.00000,102.00000,100.00000,92.00000,88.00000,88.00000,30.53000,31.39000,30.53000,30.81667,30.83967,85.62979,9.41333,100.66667,89.33333
162,2/12/2021 9:49:51 AM,29.36000,5.17000,2.04000,101.00000,102.00000,100.00000,90.00000,88.00000,89.00000,30.96000,31.39000,30.53000,30.96000,29.81172,80.01317,12.19000,101.00000,89.00000
163,2/12/2021 9:49:51 AM,28.73000,7.49000,5.14000,96.00000,97.00000,93.00000,93.00000,96.00000,97.00000,28.81000,29.24000,27.52000,28.52333,29.69028,75.38806,13.78667,95.33333,95.33333
164,2/12/2021 9:49:51 AM,27.53000,8.66000,4.98000,99.00000,99.00000,99.00000,92.00000,93.00000,94.00000,30.10000,30.10000,30.10000,30.10000,28.85995,72.53820,13.72333,99.00000,93.00000
165,2/12/2021 9:49:51 AM,32.36000,6.14000,-0.51000,98.00000,97.00000,97.00000,79.00000,78.00000,73.00000,29.67000,29.24000,29.24000,29.38333,32.93735,79.25639,12.66333,97.33333,76.66667
166,2/12/2021 9:49:52 AM,30.15000,10.01000,1.31000,101.00000,102.00000,101.00000,65.00000,76.00000,68.00000,30.96000,31.39000,30.96000,31.10333,31.76826,71.63349,13.82333,101.33333,69.66667
167,2/12/2021 9:49:52 AM,28.97000,9.80000,3.38000,98.00000,94.00000,93.00000,93.00000,95.00000,95.00000,29.67000,27.95000,27.52000,28.38000,30.58269,71.31030,14.05000,95.00000,94.33333
168,2/12/2021 9:49:52 AM,30.42000,5.54000,4.05000,102.00000,98.00000,98.00000,77.00000,86.00000,83.00000,31.39000,29.67000,29.67000,30.24333,30.92035,79.67858,13.33667,99.33333,82.00000
169,2/12/2021 9:49:52 AM,31.23000,6.21000,5.44000,99.00000,100.00000,101.00000,85.00000,80.00000,86.00000,30.10000,30.53000,30.96000,30.53000,31.84143,78.75359,14.29333,100.00000,83.66667
170,2/12/2021 9:49:52 AM,33.08000,0.90000,-6.39000,101.00000,99.00000,98.00000,90.00000,85.00000,90.00000,30.96000,30.10000,29.67000,30.24333,33.09224,88.44155,9.19667,99.33333,88.33333
171,2/12/2021 9:49:52 AM,33.72000,0.31000,-15.70000,97.00000,99.00000,96.00000,92.00000,89.00000,86.00000,29.24000,30.10000,28.81000,29.38333,33.72142,89.47327,6.11000,97.33333,89.00000
172,2/12/2021 9:49:52 AM,38.68000,6.35000,-8.87000,103.00000,100.00000,100.00000,82.00000,83.00000,75.00000,31.82000,30.53000,30.53000,30.96000,39.19777,80.67705,12.05333,101.00000,80.00000
173,2/12/2021 9:49:52 AM,37.22000,2.51000,-4.16000,94.00000,98.00000,95.00000,85.00000,85.00000,86.00000,27.95000,29.67000,28.38000,28.66667,37.30454,86.14199,11.85667,95.66667,85.33333
