Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
82,2/12/2021 10:46:07 AM,54.42000,-3.72000,-17.26000,91.00000,92.00000,86.00000,85.00000,74.00000,76.00000,26.66000,27.09000,24.51000,26.08667,54.54700,93.91050,11.14667,89.66667,78.33333
83,2/12/2021 10:46:07 AM,46.70000,-7.52000,-23.89000,93.00000,93.00000,92.00000,56.00000,39.00000,49.00000,27.52000,27.52000,27.09000,27.37667,47.30159,99.14769,5.09667,92.66667,48.00000
84,2/12/2021 10:46:07 AM,36.00000,1.36000,-8.35000,85.00000,88.00000,87.00000,71.00000,64.00000,72.00000,24.08000,25.37000,24.94000,24.79667,36.02568,87.83652,9.67000,86.66667,69.00000
85,2/12/2021 10:46:07 AM,36.54000,-1.05000,3.00000,88.00000,89.00000,89.00000,42.00000,54.00000,48.00000,25.37000,25.80000,25.80000,25.65667,36.55508,91.64598,12.83000,88.66667,48.00000
86,2/12/2021 10:46:08 AM,26.90000,-8.64000,12.67000,84.00000,85.00000,83.00000,55.00000,58.00000,70.00000,23.65000,24.08000,23.22000,23.65000,28.25349,107.80648,10.31000,84.00000,61.00000
87,2/12/2021 10:46:08 AM,16.63000,-16.36000,17.05000,85.00000,83.00000,83.00000,65.00000,60.00000,73.00000,24.08000,23.22000,23.22000,23.50667,23.32823,134.53108,5.77333,83.66667,66.00000
88,2/12/2021 10:46:08 AM,9.43000,-6.66000,10.53000,95.00000,95.00000,94.00000,48.00000,48.00000,50.00000,28.38000,28.38000,27.95000,28.23667,11.54472,125.23190,4.43333,94.66667,48.66667
89,2/12/2021 10:46:08 AM,3.45000,-14.30000,2.72000,89.00000,91.00000,89.00000,84.00000,84.00000,81.00000,25.80000,26.66000,25.80000,26.08667,14.71029,166.43609,-2.71000,89.66667,83.00000
90,2/12/2021 10:46:08 AM,6.43000,-23.95000,0.80000,88.00000,86.00000,88.00000,89.00000,76.00000,90.00000,25.37000,24.51000,25.37000,25.08333,24.79813,164.97184,-5.57333,87.33333,85.00000
91,2/12/2021 10:46:08 AM,8.06000,-22.76000,2.28000,92.00000,94.00000,90.00000,79.00000,79.00000,83.00000,27.09000,27.95000,26.23000,27.09000,24.14500,160.49941,-4.14000,92.00000,80.33333
92,2/12/2021 10:46:08 AM,8.02000,-17.86000,12.31000,85.00000,86.00000,85.00000,73.00000,76.00000,79.00000,24.08000,24.51000,24.08000,24.22333,19.57805,155.81762,0.82333,85.33333,76.00000
93,2/12/2021 10:46:08 AM,10.34000,-30.22000,-18.62000,85.00000,85.00000,84.00000,26.00000,34.00000,22.00000,24.08000,24.08000,23.65000,23.93667,31.94001,161.11123,-12.83333,84.66667,27.33333
94,2/12/2021 10:46:08 AM,24.86000,-20.89000,-22.97000,92.00000,91.00000,88.00000,83.00000,79.00000,85.00000,27.09000,26.66000,25.37000,26.37333,32.47171,130.04053,-6.33333,90.33333,82.33333
95,2/12/2021 10:46:08 AM,40.93000,-0.83000,-13.96000,93.00000,94.00000,92.00000,37.00000,36.00000,53.00000,27.52000,27.95000,27.09000,27.52000,40.93841,91.16171,8.71333,93.00000,42.00000
96,2/12/2021 10:46:09 AM,50.84000,1.23000,-0.93000,90.00000,89.00000,88.00000,81.00000,83.00000,77.00000,26.23000,25.80000,25.37000,25.80000,50.85488,88.61408,17.04667,89.00000,80.33333
97,2/12/2021 10:46:09 AM,49.55000,1.70000,-6.19000,83.00000,85.00000,86.00000,95.00000,89.00000,90.00000,23.22000,24.08000,24.51000,23.93667,49.57915,88.03502,15.02000,84.66667,91.33333
98,2/12/2021 10:46:09 AM,57.25000,5.65000,-8.99000,93.00000,95.00000,94.00000,91.00000,88.00000,87.00000,27.52000,28.38000,27.95000,27.95000,57.52812,84.36373,17.97000,94.00000,88.66667
99,2/12/2021 10:46:09 AM,62.23000,3.43000,-7.81000,92.00000,92.00000,91.00000,93.00000,84.00000,86.00000,27.09000,27.09000,26.66000,26.94667,62.32446,86.84516,19.28333,91.66667,87.66667
