Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
42,2/12/2021 9:43:14 AM,22.93000,0.21000,2.46000,68.00000,70.00000,67.00000,90.00000,95.00000,93.00000,16.77000,17.63000,16.34000,16.91333,22.93096,89.47528,8.53333,68.33333,92.66667
43,2/12/2021 9:43:14 AM,23.51000,3.08000,5.26000,77.00000,73.00000,73.00000,91.00000,95.00000,96.00000,20.64000,18.92000,18.92000,19.49333,23.71089,82.53630,10.61667,74.33333,94.00000
44,2/12/2021 9:43:14 AM,27.73000,1.92000,-0.02000,60.00000,71.00000,70.00000,91.00000,93.00000,91.00000,13.33000,18.06000,17.63000,16.34000,27.79639,86.03921,9.87667,67.00000,91.66667
45,2/12/2021 9:43:14 AM,27.46000,3.16000,-3.09000,69.00000,71.00000,64.00000,94.00000,87.00000,92.00000,17.20000,18.06000,15.05000,16.77000,27.64122,83.43548,9.17667,68.00000,91.00000
46,2/12/2021 9:43:15 AM,23.92000,-1.37000,-0.73000,68.00000,67.00000,67.00000,91.00000,90.00000,91.00000,16.77000,16.34000,16.34000,16.48333,23.95920,93.27799,7.27333,67.33333,90.66667
47,2/12/2021 9:43:15 AM,25.21000,-0.76000,4.26000,66.00000,64.00000,67.00000,87.00000,90.00000,92.00000,15.91000,15.05000,16.34000,15.76667,25.22145,91.72676,9.57000,65.66667,89.66667
48,2/12/2021 9:43:15 AM,25.42000,-7.88000,5.24000,76.00000,78.00000,77.00000,92.00000,92.00000,93.00000,20.21000,21.07000,20.64000,20.64000,26.61336,107.22302,7.59333,77.00000,92.33333
49,2/12/2021 9:43:15 AM,25.60000,-7.65000,4.05000,73.00000,71.00000,68.00000,90.00000,91.00000,89.00000,18.92000,18.06000,16.77000,17.91667,26.71858,106.63762,7.33333,70.66667,90.00000
50,2/12/2021 9:43:15 AM,24.56000,0.24000,-1.76000,70.00000,79.00000,71.00000,91.00000,93.00000,91.00000,17.63000,21.50000,18.06000,19.06333,24.56117,89.44012,7.68000,73.33333,91.66667
51,2/12/2021 9:43:15 AM,27.26000,3.03000,-1.08000,81.00000,76.00000,79.00000,90.00000,92.00000,92.00000,22.36000,20.21000,21.50000,21.35667,27.42788,83.65750,9.73667,78.66667,91.33333
52,2/12/2021 9:43:15 AM,28.26000,5.68000,3.39000,66.00000,68.00000,69.00000,88.00000,95.00000,96.00000,15.91000,16.77000,17.20000,16.62667,28.82516,78.63549,12.44333,67.66667,93.00000
53,2/12/2021 9:43:15 AM,29.15000,4.37000,4.20000,77.00000,74.00000,74.00000,89.00000,95.00000,95.00000,20.64000,19.35000,19.35000,19.78000,29.47574,81.47404,12.57333,75.00000,93.00000
54,2/12/2021 9:43:15 AM,28.91000,5.34000,4.20000,69.00000,73.00000,73.00000,93.00000,95.00000,95.00000,17.20000,18.92000,18.92000,18.34667,29.39904,79.53478,12.81667,71.66667,94.33333
55,2/12/2021 9:43:15 AM,31.42000,4.90000,3.61000,68.00000,72.00000,72.00000,90.00000,95.00000,93.00000,16.77000,18.49000,18.49000,17.91667,31.79979,81.13603,13.31000,70.66667,92.66667
56,2/12/2021 9:43:16 AM,31.54000,4.07000,5.25000,81.00000,76.00000,75.00000,90.00000,96.00000,95.00000,22.36000,20.21000,19.78000,20.78333,31.80152,82.64704,13.62000,77.33333,93.66667
57,2/12/2021 9:43:16 AM,28.74000,5.00000,1.41000,73.00000,73.00000,73.00000,93.00000,94.00000,94.00000,18.92000,18.92000,18.92000,18.92000,29.17169,80.13083,11.71667,73.00000,93.66667
58,2/12/2021 9:43:16 AM,27.83000,2.06000,0.56000,68.00000,70.00000,67.00000,87.00000,93.00000,90.00000,16.77000,17.63000,16.34000,16.91333,27.90614,85.76664,10.15000,68.33333,90.00000
59,2/12/2021 9:43:16 AM,25.14000,2.13000,1.84000,81.00000,82.00000,80.00000,86.00000,95.00000,93.00000,22.36000,22.79000,21.93000,22.36000,25.23007,85.15715,9.70333,81.00000,91.33333
60,2/12/2021 9:43:16 AM,25.39000,1.48000,-0.22000,63.00000,65.00000,62.00000,89.00000,91.00000,88.00000,14.62000,15.48000,14.19000,14.76333,25.43310,86.66397,8.88333,63.33333,89.33333
61,2/12/2021 9:43:16 AM,29.27000,1.19000,3.90000,80.00000,78.00000,74.00000,94.00000,94.00000,94.00000,21.93000,21.07000,19.35000,20.78333,29.29418,87.67187,11.45333,77.33333,94.00000
62,2/12/2021 9:43:16 AM,29.44000,-1.55000,7.20000,73.00000,72.00000,70.00000,91.00000,92.00000,92.00000,18.92000,18.49000,17.63000,18.34667,29.48078,93.01381,11.69667,71.66667,91.66667
63,2/12/2021 9:43:16 AM,22.14000,-2.04000,3.62000,65.00000,65.00000,66.00000,79.00000,89.00000,87.00000,15.48000,15.48000,15.91000,15.62333,22.23378,95.26442,7.90667,65.33333,85.00000
