Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
527,2/12/2021 10:42:03 AM,45.81000,2.02000,6.88000,81.00000,85.00000,84.00000,55.00000,56.00000,55.00000,22.36000,24.08000,23.65000,23.36333,45.85451,87.47517,18.23667,83.33333,55.33333
528,2/12/2021 10:42:03 AM,39.62000,4.22000,9.20000,84.00000,89.00000,83.00000,69.00000,72.00000,75.00000,23.65000,25.80000,23.22000,24.22333,39.84411,83.92024,17.68000,85.33333,72.00000
529,2/12/2021 10:42:03 AM,42.93000,5.26000,1.91000,79.00000,81.00000,78.00000,88.00000,86.00000,86.00000,21.50000,22.36000,21.07000,21.64333,43.25104,83.01465,16.70000,79.33333,86.66667
530,2/12/2021 10:42:03 AM,54.64000,4.98000,-7.78000,84.00000,84.00000,83.00000,84.00000,78.00000,76.00000,23.65000,23.65000,23.22000,23.50667,54.86648,84.79233,17.28000,83.66667,79.33333
531,2/12/2021 10:42:03 AM,52.00000,1.20000,-8.32000,88.00000,87.00000,88.00000,86.00000,88.00000,83.00000,25.37000,24.94000,25.37000,25.22667,52.01384,88.67802,14.96000,87.66667,85.66667
532,2/12/2021 10:42:03 AM,43.36000,-0.72000,-4.79000,90.00000,90.00000,90.00000,66.00000,57.00000,51.00000,26.23000,26.23000,26.23000,26.23000,43.36598,90.95132,12.61667,90.00000,58.00000
533,2/12/2021 10:42:03 AM,29.76000,-2.56000,8.12000,85.00000,84.00000,84.00000,76.00000,83.00000,80.00000,24.08000,23.65000,23.65000,23.79333,29.86990,94.91657,11.77333,84.33333,79.66667
534,2/12/2021 10:42:03 AM,29.15000,-5.46000,5.96000,86.00000,87.00000,85.00000,69.00000,75.00000,80.00000,24.51000,24.94000,24.08000,24.51000,29.65694,100.60897,9.88333,86.00000,74.66667
535,2/12/2021 10:42:04 AM,32.07000,-2.13000,1.54000,84.00000,81.00000,83.00000,77.00000,74.00000,73.00000,23.65000,22.36000,23.22000,23.07667,32.14066,93.79985,10.49333,82.66667,74.66667
536,2/12/2021 10:42:04 AM,41.73000,-11.86000,-1.71000,85.00000,84.00000,85.00000,75.00000,65.00000,70.00000,24.08000,23.65000,24.08000,23.93667,43.38263,105.86558,9.38667,84.66667,70.00000
537,2/12/2021 10:42:04 AM,53.71000,-4.63000,-4.45000,87.00000,84.00000,84.00000,87.00000,88.00000,88.00000,24.94000,23.65000,23.65000,24.08000,53.90919,94.92693,14.87667,85.00000,87.66667
538,2/12/2021 10:42:04 AM,54.92000,-0.39000,-4.18000,89.00000,89.00000,85.00000,85.00000,89.00000,86.00000,25.80000,25.80000,24.08000,25.22667,54.92138,90.40686,16.78333,87.66667,86.66667
539,2/12/2021 10:42:04 AM,59.68000,-3.51000,6.65000,82.00000,84.00000,81.00000,71.00000,85.00000,83.00000,22.79000,23.65000,22.36000,22.93333,59.78313,93.36590,20.94000,82.33333,79.66667
540,2/12/2021 10:42:04 AM,66.81000,-5.48000,13.43000,87.00000,86.00000,86.00000,30.00000,26.00000,38.00000,24.94000,24.51000,24.51000,24.65333,67.03437,94.68911,24.92000,86.33333,31.33333
541,2/12/2021 10:42:04 AM,43.79000,-1.12000,-5.83000,85.00000,83.00000,83.00000,50.00000,60.00000,56.00000,24.08000,23.22000,23.22000,23.50667,43.80432,91.46511,12.28000,83.66667,55.33333
542,2/12/2021 10:42:04 AM,37.02000,-8.34000,2.42000,84.00000,85.00000,82.00000,65.00000,77.00000,64.00000,23.65000,24.08000,22.79000,23.50667,37.94781,102.69585,10.36667,83.66667,68.66667
543,2/12/2021 10:42:04 AM,39.90000,-16.57000,-6.39000,87.00000,87.00000,86.00000,77.00000,65.00000,75.00000,24.94000,24.94000,24.51000,24.79667,43.20388,112.55254,5.64667,86.66667,72.33333
544,2/12/2021 10:42:04 AM,40.14000,-12.39000,-1.09000,86.00000,85.00000,84.00000,78.00000,76.00000,80.00000,24.51000,24.08000,23.65000,24.08000,42.00871,107.15387,8.88667,85.00000,78.00000
545,2/12/2021 10:42:04 AM,46.79000,-2.97000,-6.13000,87.00000,89.00000,88.00000,80.00000,82.00000,89.00000,24.94000,25.80000,25.37000,25.37000,46.88417,93.63198,12.56333,88.00000,83.66667
546,2/12/2021 10:42:05 AM,48.33000,-5.25000,-6.39000,95.00000,93.00000,92.00000,94.00000,94.00000,88.00000,28.38000,27.52000,27.09000,27.66333,48.61431,96.19963,12.23000,93.33333,92.00000
547,2/12/2021 10:42:05 AM,54.39000,-7.52000,-3.41000,87.00000,85.00000,83.00000,74.00000,73.00000,78.00000,24.94000,24.08000,23.22000,24.08000,54.90740,97.87185,14.48667,85.00000,75.00000
548,2/12/2021 10:42:05 AM,53.49000,14.97000,-7.10000,93.00000,93.00000,92.00000,81.00000,84.00000,70.00000,27.52000,27.52000,27.09000,27.37667,55.54531,74.36491,20.45333,92.66667,78.33333
549,2/12/2021 10:42:05 AM,59.51000,5.29000,-12.40000,89.00000,90.00000,85.00000,86.00000,78.00000,81.00000,25.80000,26.23000,24.08000,25.37000,59.74466,84.92018,17.46667,88.00000,81.66667
550,2/12/2021 10:42:05 AM,62.23000,3.74000,-17.59000,87.00000,84.00000,85.00000,81.00000,73.00000,67.00000,24.94000,23.65000,24.08000,24.22333,62.34229,86.56068,16.12667,85.33333,73.66667
551,2/12/2021 10:42:05 AM,60.44000,-1.78000,-4.85000,90.00000,89.00000,89.00000,85.00000,89.00000,84.00000,26.23000,25.80000,25.80000,25.94333,60.46620,91.68691,17.93667,89.33333,86.00000
552,2/12/2021 10:42:05 AM,56.08000,-10.57000,-4.74000,88.00000,85.00000,87.00000,90.00000,82.00000,82.00000,25.37000,24.08000,24.94000,24.79667,57.06743,100.67393,13.59000,86.66667,84.66667
